TRINITY_DN256219_c0_g2	ribonucleoside binding	other molecular function	F
TRINITY_DN298167_c1_g1	ribonucleoside binding	other molecular function	F
TRINITY_DN310742_c0_g4	ribonucleoside binding	other molecular function	F
TRINITY_DN312716_c1_g1	ribonucleoside binding	other molecular function	F
TRINITY_DN256219_c0_g2	purine ribonucleoside binding	other molecular function	F
TRINITY_DN298167_c1_g1	purine ribonucleoside binding	other molecular function	F
TRINITY_DN310742_c0_g4	purine ribonucleoside binding	other molecular function	F
TRINITY_DN312716_c1_g1	purine ribonucleoside binding	other molecular function	F
TRINITY_DN256219_c0_g2	guanyl ribonucleotide binding	other molecular function	F
TRINITY_DN298167_c1_g1	guanyl ribonucleotide binding	other molecular function	F
TRINITY_DN310742_c0_g4	guanyl ribonucleotide binding	other molecular function	F
TRINITY_DN312716_c1_g1	guanyl ribonucleotide binding	other molecular function	F
TRINITY_DN223830_c0_g1	amide binding	other molecular function	F
TRINITY_DN276063_c0_g1	amide binding	other molecular function	F
TRINITY_DN317243_c9_g4	DNA polymerase activity	other molecular function	F
TRINITY_DN231504_c0_g1	lysophosphatidic acid acyltransferase activity	other molecular function	F
TRINITY_DN256326_c0_g1	lysophosphatidic acid acyltransferase activity	other molecular function	F
TRINITY_DN293332_c0_g1	phosphoric ester hydrolase activity	other molecular function	F
TRINITY_DN294747_c0_g1	phosphoric ester hydrolase activity	other molecular function	F
TRINITY_DN299750_c3_g2	phosphoric ester hydrolase activity	other molecular function	F
TRINITY_DN314167_c0_g1	phosphoric ester hydrolase activity	other molecular function	F
TRINITY_DN318563_c0_g1	phosphoric ester hydrolase activity	other molecular function	F
TRINITY_DN311986_c0_g1	"ATPase activity, coupled"	other molecular function	F
TRINITY_DN312095_c1_g3	"ATPase activity, coupled"	other molecular function	F
TRINITY_DN312095_c1_g3	"ATPase activity, coupled to transmembrane movement of ions"	transporter activity	F
TRINITY_DN312095_c1_g3	"ATPase activity, coupled to transmembrane movement of substances"	transporter activity	F
TRINITY_DN2119_c1_g1	cation binding	other molecular function	F
TRINITY_DN255876_c0_g1	cation binding	other molecular function	F
TRINITY_DN255960_c0_g1	cation binding	other molecular function	F
TRINITY_DN271000_c0_g1	cation binding	other molecular function	F
TRINITY_DN292383_c0_g1	cation binding	other molecular function	F
TRINITY_DN296771_c4_g2	cation binding	other molecular function	F
TRINITY_DN298177_c0_g1	cation binding	other molecular function	F
TRINITY_DN311791_c1_g2	cation binding	other molecular function	F
TRINITY_DN312093_c0_g7	cation binding	other molecular function	F
TRINITY_DN316974_c2_g2	cation binding	other molecular function	F
TRINITY_DN312095_c1_g3	"ATPase activity, coupled to movement of substances"	other molecular function	F
TRINITY_DN299729_c1_g1	translation regulator activity	other molecular function	F
TRINITY_DN311463_c3_g2	translation regulator activity	other molecular function	F
TRINITY_DN312702_c0_g1	translation regulator activity	other molecular function	F
TRINITY_DN312717_c0_g3	translation regulator activity	other molecular function	F
TRINITY_DN316993_c2_g1	translation regulator activity	other molecular function	F
TRINITY_DN2119_c1_g1	metal ion binding	other molecular function	F
TRINITY_DN255876_c0_g1	metal ion binding	other molecular function	F
TRINITY_DN255960_c0_g1	metal ion binding	other molecular function	F
TRINITY_DN271000_c0_g1	metal ion binding	other molecular function	F
TRINITY_DN292383_c0_g1	metal ion binding	other molecular function	F
TRINITY_DN296771_c4_g2	metal ion binding	other molecular function	F
TRINITY_DN298177_c0_g1	metal ion binding	other molecular function	F
TRINITY_DN311791_c1_g2	metal ion binding	other molecular function	F
TRINITY_DN312093_c0_g7	metal ion binding	other molecular function	F
TRINITY_DN316974_c2_g2	metal ion binding	other molecular function	F
TRINITY_DN293691_c0_g1	metal ion transmembrane transporter activity	transporter activity	F
TRINITY_DN294619_c0_g2	metal ion transmembrane transporter activity	transporter activity	F
TRINITY_DN299750_c3_g1	metal ion transmembrane transporter activity	transporter activity	F
TRINITY_DN312095_c1_g3	metal ion transmembrane transporter activity	transporter activity	F
TRINITY_DN2119_c1_g1	transition metal ion binding	other molecular function	F
TRINITY_DN298177_c0_g1	transition metal ion binding	other molecular function	F
TRINITY_DN311791_c1_g2	transition metal ion binding	other molecular function	F
TRINITY_DN316974_c2_g2	transition metal ion binding	other molecular function	F
TRINITY_DN293691_c0_g1	transition metal ion transmembrane transporter activity	transporter activity	F
TRINITY_DN299042_c0_g1	nucleoside phosphate kinase activity	kinase activity	F
TRINITY_DN278965_c0_g1	dioxygenase activity	other molecular function	F
TRINITY_DN298417_c1_g1	dioxygenase activity	other molecular function	F
TRINITY_DN277395_c0_g1	molecular transducer activity	other molecular function	F
TRINITY_DN299263_c0_g3	molecular transducer activity	other molecular function	F
TRINITY_DN299758_c1_g1	molecular transducer activity	other molecular function	F
TRINITY_DN299758_c1_g2	molecular transducer activity	other molecular function	F
TRINITY_DN310744_c0_g3	molecular transducer activity	other molecular function	F
TRINITY_DN312713_c2_g1	molecular transducer activity	other molecular function	F
TRINITY_DN231598_c0_g2	nucleoside-triphosphatase regulator activity	enzyme regulator activity	F
TRINITY_DN298161_c0_g1	nucleoside-triphosphatase regulator activity	enzyme regulator activity	F
TRINITY_DN312003_c1_g6	nucleoside-triphosphatase regulator activity	enzyme regulator activity	F
TRINITY_DN231598_c0_g2	ATPase regulator activity	enzyme regulator activity	F
TRINITY_DN311738_c1_g1	aspartic-type peptidase activity	other molecular function	F
TRINITY_DN314275_c4_g1	aspartic-type peptidase activity	other molecular function	F
TRINITY_DN316223_c6_g3	aspartic-type peptidase activity	other molecular function	F
TRINITY_DN316900_c0_g1	aspartic-type peptidase activity	other molecular function	F
TRINITY_DN316900_c0_g2	aspartic-type peptidase activity	other molecular function	F
TRINITY_DN316900_c0_g3	aspartic-type peptidase activity	other molecular function	F
TRINITY_DN256557_c0_g2	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN277209_c0_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN292961_c0_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN294142_c0_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN298447_c1_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN298805_c0_g2	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN299202_c0_g2	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN311738_c1_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN311986_c0_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN314160_c4_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN314168_c2_g5	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN314275_c4_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN314831_c1_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN316223_c6_g3	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN316900_c0_g1	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN316900_c0_g2	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
TRINITY_DN316900_c0_g3	"peptidase activity, acting on L-amino acid peptides"	other molecular function	F
