seq,name,term,lev,value,ProteinN,logFC,logCPM,FDR,PValue
TRINITY_DN296379_c5_g1,protein modification by small protein conjugation,GO:0016567;GO:0032446,8,6.91276847053935,General negative regulator of transcription subunit 4 (Modulator of transcription 2),2.4153216005952,10.8111947530297,0.00869980065277489,0.000994999353515208
TRINITY_DN299296_c0_g1,protein modification by small protein conjugation,GO:0016567;GO:0032446,8,-10.573352148228,Probable E3 ubiquitin-protein ligase XBOS32 (EC 2.3.2.27) (Ankyrin repeat domain and RING finger-containing protein XBOS32) (RING-type E3 ubiquitin transferase XBOS32) (XB3 protein homolog 2),-6.09854323806581,7.33516395213302,0.000353525762774333,2.55888935011804e-05
TRINITY_DN314173_c2_g1,protein modification by small protein conjugation,GO:0016567;GO:0032446,8,-5.50717466198132,E3 ubiquitin-protein ligase SHPRH (EC 2.3.2.27) (EC 3.6.4.-) (RING-type E3 ubiquitin transferase SHPRH) (SNF2, histone-linker, PHD and RING finger domain-containing helicase),-3.91158337989116,6.861367345167,0.027367290209588,0.00405755516855606
TRINITY_DN34409_c0_g1,protein modification by small protein conjugation,GO:0016567;GO:0032446,8,5.08168871801072,Ubiquitin-fold modifier 1,8.36612758565182,1.72859817470805,0.0382831413785545,0.00620941420744245
TRINITY_DN234177_c0_g1,protein modification by small protein conjugation or removal,GO:0070647,3,-5.80114100435103,BTB/POZ domain-containing protein At5g47800,-7.18633570346576,4.01711896032251,0.0219567023924577,0.00302410226226205
TRINITY_DN271251_c0_g1,protein modification by small protein conjugation or removal,GO:0070647,3,-13.2217087191996,COP9 signalosome complex subunit 2 (Signalosome subunit 2) (Protein FUSCA 12),-5.80988523758241,8.22016375514264,3.18443836466873e-05,1.81085994242874e-06
TRINITY_DN296379_c5_g1,protein modification by small protein conjugation or removal,GO:0070647,3,6.91276847053935,General negative regulator of transcription subunit 4 (Modulator of transcription 2),2.4153216005952,10.8111947530297,0.00869980065277489,0.000994999353515208
TRINITY_DN299296_c0_g1,protein modification by small protein conjugation or removal,GO:0070647,3,-10.573352148228,Probable E3 ubiquitin-protein ligase XBOS32 (EC 2.3.2.27) (Ankyrin repeat domain and RING finger-containing protein XBOS32) (RING-type E3 ubiquitin transferase XBOS32) (XB3 protein homolog 2),-6.09854323806581,7.33516395213302,0.000353525762774333,2.55888935011804e-05
TRINITY_DN314173_c2_g1,protein modification by small protein conjugation or removal,GO:0070647,3,-5.50717466198132,E3 ubiquitin-protein ligase SHPRH (EC 2.3.2.27) (EC 3.6.4.-) (RING-type E3 ubiquitin transferase SHPRH) (SNF2, histone-linker, PHD and RING finger domain-containing helicase),-3.91158337989116,6.861367345167,0.027367290209588,0.00405755516855606
TRINITY_DN34409_c0_g1,protein modification by small protein conjugation or removal,GO:0070647,3,5.08168871801072,Ubiquitin-fold modifier 1,8.36612758565182,1.72859817470805,0.0382831413785545,0.00620941420744245
TRINITY_DN312737_c2_g4,protein peptidyl-prolyl isomerization,GO:0000413;GO:0018208;GO:0018193,3,30.7749274870363,Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyp) (Cyclosporin A-binding protein) (Rotamase) (allergen Cat r 1),21.9015275620774,12.5515953493913,3.92464652319742e-12,4.31140490432026e-14
TRINITY_DN296379_c5_g1,protein polyubiquitination,GO:0000209,2,6.91276847053935,General negative regulator of transcription subunit 4 (Modulator of transcription 2),2.4153216005952,10.8111947530297,0.00869980065277489,0.000994999353515208
TRINITY_DN314173_c2_g1,protein polyubiquitination,GO:0000209,2,-5.50717466198132,E3 ubiquitin-protein ligase SHPRH (EC 2.3.2.27) (EC 3.6.4.-) (RING-type E3 ubiquitin transferase SHPRH) (SNF2, histone-linker, PHD and RING finger domain-containing helicase),-3.91158337989116,6.861367345167,0.027367290209588,0.00405755516855606
TRINITY_DN271251_c0_g1,proteolysis,GO:0006508,2,-13.2217087191996,COP9 signalosome complex subunit 2 (Signalosome subunit 2) (Protein FUSCA 12),-5.80988523758241,8.22016375514264,3.18443836466873e-05,1.81085994242874e-06
TRINITY_DN311468_c0_g1,proteolysis,GO:0006508,2,27.7603500465939,E3 ubiquitin-protein ligase RNF149 (EC 2.3.2.27) (DNA polymerase-transactivated protein 2) (RING finger protein 149) (RING-type E3 ubiquitin transferase RNF149),20.2051843918467,9.48197743917277,4.53254956583416e-11,8.78684891599514e-13
TRINITY_DN293826_c5_g4,pseudouridine synthesis,GO:0001522,2,6.40918485623508,H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1),9.70209622336566,2.01498039492376,0.0131327389400857,0.00164636598021107
TRINITY_DN294187_c0_g1,pseudouridine synthesis,GO:0001522,2,-10.0398168031022,RNA pseudouridine synthase 5 (EC 5.4.99.-) (RNA pseudouridylate synthase 5) (RNA-uridine isomerase 5),-5.51838404802613,7.3673898350215,0.000584536502315364,4.36277647931661e-05
TRINITY_DN312738_c3_g1,regulation of alternative mRNA splicing, via spliceosome,GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311,8,-7.36090411168841,Serine/arginine-rich splicing factor SR45 (At-SR45) (AtSR45) (Serine/arginine-rich ribonucleoprotein 1),-3.07278480243448,8.55436389435478,0.00596137821189962,0.00063562352501676
TRINITY_DN312740_c0_g1,regulation of alternative mRNA splicing, via spliceosome,GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311,8,-5.94435993399249,Polypyrimidine tract-binding protein homolog 2,-2.80051652204744,8.14774346386331,0.0195438373149006,0.00262057915530978
TRINITY_DN172833_c0_g1,regulation of biological quality,GO:0065008,2,-7.46754184728541,Gibberellin 2-beta-dioxygenase 8 (EC 1.14.11.13) (GA 2-oxidase 8) (Gibberellin 2-beta-hydroxylase 8) (Gibberellin 2-oxidase 8),-12.5378847527906,3.0798143220118,0.00540755173419525,0.000571330990979595
TRINITY_DN298237_c0_g2,regulation of biological quality,GO:0065008,2,-6.76527299861285,DNA polymerase delta subunit 4 (DNA polymerase delta subunit p12),-6.46774260094297,6.00472761980301,0.00988627574683003,0.00115313264769165
TRINITY_DN311493_c0_g1,regulation of biological quality,GO:0065008,2,8.38704850229629,Sodium/potassium-transporting ATPase subunit alpha (Na(+)/K(+) ATPase alpha subunit) (EC 7.2.2.13) (Sodium pump subunit alpha),13.9541887566718,5.41843270871887,0.00246341994537583,0.00022779863426448
TRINITY_DN295269_c0_g3,regulation of cell communication,GO:0009966;GO:0010646;GO:0023051,3,18.8445655368903,Serine/threonine-protein kinase Tao (EC 2.7.11.1),20.6640831516458,6.33302652852744,1.73134638731818e-07,6.54499280504773e-09
TRINITY_DN228040_c0_g1,regulation of cell cycle,GO:0051726,4,5.24528895616535,Nucleolar GTP-binding protein 1 (Chronic renal failure gene protein) (GTP-binding protein NGB),9.55323310824479,2.23065400795893,0.0332337318645814,0.00527229801147318
TRINITY_DN299755_c1_g3,regulation of cell cycle,GO:0051726,4,12.9078419172498,Protein phosphatase 2C homolog 3 (PP2C-3) (EC 3.1.3.16),16.3315264367687,4.26238773285424,4.26170741638063e-05,2.47853743117452e-06
TRINITY_DN312745_c1_g1,regulation of cell cycle,GO:0051726,4,10.8553114006482,Serine/threonine-protein kinase RAD53 (EC 2.7.12.1) (CHEK2 homolog) (Serine-protein kinase 1),13.9095396903651,3.56437277819624,0.000272781364754373,1.93018154705033e-05
TRINITY_DN312745_c1_g3,regulation of cell cycle,GO:0051726,4,12.929402877154,Serine/threonine-protein kinase RAD53 (EC 2.7.12.1) (CHEK2 homolog) (Serine-protein kinase 1),16.2614231800615,4.2376681062774,4.19410499648708e-05,2.42566977179705e-06
TRINITY_DN316221_c2_g2,regulation of cell cycle,GO:0051726,4,-6.91270143904319,DNA replication ATP-dependent helicase/nuclease DNA2 (DNA replication ATP-dependent helicase-like homolog) [Includes: DNA replication nuclease DNA2 (EC 3.1.-.-); DNA replication ATP-dependent helicase DNA2 (EC 3.6.4.12)],-7.07335650081806,5.27617502064109,0.00869980065277489,0.000995066052045981
TRINITY_DN228040_c0_g1,regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0000079;GO:1904029,2,5.24528895616535,Nucleolar GTP-binding protein 1 (Chronic renal failure gene protein) (GTP-binding protein NGB),9.55323310824479,2.23065400795893,0.0332337318645814,0.00527229801147318
TRINITY_DN299755_c1_g3,regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0000079;GO:1904029,2,12.9078419172498,Protein phosphatase 2C homolog 3 (PP2C-3) (EC 3.1.3.16),16.3315264367687,4.26238773285424,4.26170741638063e-05,2.47853743117452e-06
TRINITY_DN276572_c0_g1,regulation of gene expression,GO:0010468,2,-4.86534860559553,Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12),-9.17474609203995,2.01631103018106,0.0455142996671233,0.00770914027354237
TRINITY_DN278325_c0_g1,regulation of gene expression,GO:0010468,2,6.02517418338692,Pumilio domain-containing protein C6G9.14,11.3255773115413,2.59120521062589,0.0182909998002133,0.0024171305067164
TRINITY_DN292384_c0_g1,regulation of gene expression,GO:0010468,2,29.6708999147268,Putative general negative regulator of transcription C16C9.04c,23.888195776376,8.56927986057527,9.14744634541312e-12,1.30044471469524e-13
TRINITY_DN312738_c3_g1,regulation of gene expression,GO:0010468,2,-7.36090411168841,Serine/arginine-rich splicing factor SR45 (At-SR45) (AtSR45) (Serine/arginine-rich ribonucleoprotein 1),-3.07278480243448,8.55436389435478,0.00596137821189962,0.00063562352501676
TRINITY_DN312740_c0_g1,regulation of gene expression,GO:0010468,2,-5.94435993399249,Polypyrimidine tract-binding protein homolog 2,-2.80051652204744,8.14774346386331,0.0195438373149006,0.00262057915530978
TRINITY_DN228040_c0_g1,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,5.24528895616535,Nucleolar GTP-binding protein 1 (Chronic renal failure gene protein) (GTP-binding protein NGB),9.55323310824479,2.23065400795893,0.0332337318645814,0.00527229801147318
TRINITY_DN276572_c0_g1,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,-4.86534860559553,Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12),-9.17474609203995,2.01631103018106,0.0455142996671233,0.00770914027354237
TRINITY_DN278325_c0_g1,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,6.02517418338692,Pumilio domain-containing protein C6G9.14,11.3255773115413,2.59120521062589,0.0182909998002133,0.0024171305067164
TRINITY_DN292384_c0_g1,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,29.6708999147268,Putative general negative regulator of transcription C16C9.04c,23.888195776376,8.56927986057527,9.14744634541312e-12,1.30044471469524e-13
TRINITY_DN295269_c0_g3,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,18.8445655368903,Serine/threonine-protein kinase Tao (EC 2.7.11.1),20.6640831516458,6.33302652852744,1.73134638731818e-07,6.54499280504773e-09
TRINITY_DN299755_c1_g3,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,12.9078419172498,Protein phosphatase 2C homolog 3 (PP2C-3) (EC 3.1.3.16),16.3315264367687,4.26238773285424,4.26170741638063e-05,2.47853743117452e-06
TRINITY_DN312738_c3_g1,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,-7.36090411168841,Serine/arginine-rich splicing factor SR45 (At-SR45) (AtSR45) (Serine/arginine-rich ribonucleoprotein 1),-3.07278480243448,8.55436389435478,0.00596137821189962,0.00063562352501676
TRINITY_DN312740_c0_g1,regulation of macromolecule metabolic process,GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090,2,-5.94435993399249,Polypyrimidine tract-binding protein homolog 2,-2.80051652204744,8.14774346386331,0.0195438373149006,0.00262057915530978
TRINITY_DN276572_c0_g1,regulation of nucleobase-containing compound metabolic process,GO:0051252;GO:0019219,5,-4.86534860559553,Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12),-9.17474609203995,2.01631103018106,0.0455142996671233,0.00770914027354237
TRINITY_DN312738_c3_g1,regulation of nucleobase-containing compound metabolic process,GO:0051252;GO:0019219,5,-7.36090411168841,Serine/arginine-rich splicing factor SR45 (At-SR45) (AtSR45) (Serine/arginine-rich ribonucleoprotein 1),-3.07278480243448,8.55436389435478,0.00596137821189962,0.00063562352501676
TRINITY_DN312740_c0_g1,regulation of nucleobase-containing compound metabolic process,GO:0051252;GO:0019219,5,-5.94435993399249,Polypyrimidine tract-binding protein homolog 2,-2.80051652204744,8.14774346386331,0.0195438373149006,0.00262057915530978
TRINITY_DN228040_c0_g1,regulation of protein phosphorylation,GO:0071900;GO:0045859;GO:0001932;GO:0043549;GO:0031399;GO:0042325;GO:0051338;GO:0032268;GO:0019220;GO:0050790;GO:0051246;GO:0051174;GO:0065009,7,5.24528895616535,Nucleolar GTP-binding protein 1 (Chronic renal failure gene protein) (GTP-binding protein NGB),9.55323310824479,2.23065400795893,0.0332337318645814,0.00527229801147318
TRINITY_DN295269_c0_g3,regulation of protein phosphorylation,GO:0071900;GO:0045859;GO:0001932;GO:0043549;GO:0031399;GO:0042325;GO:0051338;GO:0032268;GO:0019220;GO:0050790;GO:0051246;GO:0051174;GO:0065009,7,18.8445655368903,Serine/threonine-protein kinase Tao (EC 2.7.11.1),20.6640831516458,6.33302652852744,1.73134638731818e-07,6.54499280504773e-09
TRINITY_DN299755_c1_g3,regulation of protein phosphorylation,GO:0071900;GO:0045859;GO:0001932;GO:0043549;GO:0031399;GO:0042325;GO:0051338;GO:0032268;GO:0019220;GO:0050790;GO:0051246;GO:0051174;GO:0065009,7,12.9078419172498,Protein phosphatase 2C homolog 3 (PP2C-3) (EC 3.1.3.16),16.3315264367687,4.26238773285424,4.26170741638063e-05,2.47853743117452e-06
TRINITY_DN310761_c3_g1,reproductive process,GO:0022414,1,-8.4979166287584,Protein FLX-like 4 (AtFLXL4),-5.92966668959657,7.5782502219002,0.00228640558209652,0.000203892711036717
TRINITY_DN293455_c0_g1,response to abiotic stimulus,GO:0009628,2,26.1076060713371,Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase family 3 member A1) (HTC-ALDH) (Tumor-associated aldehyde dehydrogenase),20.0228159007345,8.342654480761,1.86834815970028e-10,4.58786624029795e-12
TRINITY_DN293455_c0_g2,response to abiotic stimulus,GO:0009628,2,6.07598507300557,Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase family 3 member A1) (HTC-ALDH) (Tumor-associated aldehyde dehydrogenase),8.56460955167824,1.64709267509814,0.0175565363819628,0.00229738198213084
TRINITY_DN295083_c2_g1,response to abiotic stimulus,GO:0009628,2,-8.76285310680806,Protein CHLOROPLAST ENHANCING STRESS TOLERANCE, chloroplastic (OsCEST),-3.43600172320125,9.75174791085277,0.00181338760121493,0.000156437637972338
TRINITY_DN294674_c6_g1,response to chemical,GO:0042221;GO:0006979;GO:0000302;GO:1901700,2,-15.1268121110815,Putative L-ascorbate peroxidase 6 (AtAPx08) (EC 1.11.1.11),-7.03883440173173,8.70184640113905,5.31214562770888e-06,2.69469099693148e-07
TRINITY_DN295083_c2_g1,response to chemical,GO:0042221;GO:0006979;GO:0000302;GO:1901700,2,-8.76285310680806,Protein CHLOROPLAST ENHANCING STRESS TOLERANCE, chloroplastic (OsCEST),-3.43600172320125,9.75174791085277,0.00181338760121493,0.000156437637972338
TRINITY_DN295214_c0_g1,response to chemical,GO:0042221;GO:0006979;GO:0000302;GO:1901700,2,6.78368903575611,17.4 kDa class I heat shock protein (17.4 kDa heat shock protein 1) (AtHsp17.4A),11.1179592946664,5.70254307750935,0.00973283671521057,0.00113209086186617
TRINITY_DN295269_c0_g6,response to chemical,GO:0042221;GO:0006979;GO:0000302;GO:1901700,2,6.97467970940067,Serine/threonine-protein kinase KIN82 (EC 2.7.11.1) (Flippase kinase 2),9.35352655472444,1.86038163980533,0.00831795369885503,0.000935265876317141
TRINITY_DN299040_c0_g1,response to chemical,GO:0042221;GO:0006979;GO:0000302;GO:1901700,2,25.2182953383955,16.9 kDa class I heat shock protein 2 (16.9 kDa heat shock protein 2) (OsHsp16.9B),21.0316382777587,13.1855857402865,4.21386184213426e-10,1.11643512457192e-11
TRINITY_DN312005_c0_g4,response to chemical,GO:0042221;GO:0006979;GO:0000302;GO:1901700,2,32.1209855746484,Cytochrome c peroxidase, mitochondrial (CCP) (EC 1.11.1.5),21.9797668385087,9.74791811224948,1.90575791791826e-12,1.12210426127216e-14
TRINITY_DN312753_c3_g2,response to chemical,GO:0042221;GO:0006979;GO:0000302;GO:1901700,2,-5.99501912284461,L-ascorbate peroxidase 3 (AtAPx03) (EC 1.11.1.11),-2.63470380222504,9.70069708114461,0.0188049885221004,0.00249112933572251
TRINITY_DN226686_c0_g1,response to stimulus,GO:0006950;GO:0050896,2,25.1057001416316,GDP-L-fucose synthase (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase) (Protein FX) (Red cell NADP(H)-binding protein) (Short-chain dehydrogenase/reductase family 4E member 1),19.096578977277,7.87506781209436,4.65924475672657e-10,1.24949051634347e-11
TRINITY_DN292970_c0_g1,response to stimulus,GO:0006950;GO:0050896,2,29.339548939379,Exonuclease 3'-5' domain-containing protein 2 (EC 3.1.11.1) (Exonuclease 3'-5' domain-like-containing protein 2),20.8921925223861,8.29820604365944,1.19277516913937e-11,1.81132255087401e-13
TRINITY_DN292970_c0_g2,response to stimulus,GO:0006950;GO:0050896,2,8.71111229538282,Exonuclease 3'-5' domain-containing protein 2 (EC 3.1.11.1) (Exonuclease 3'-5' domain-like-containing protein 2),11.9088291314446,2.51934758908879,0.001902557793983,0.000164744907524215
TRINITY_DN293455_c0_g1,response to stimulus,GO:0006950;GO:0050896,2,26.1076060713371,Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase family 3 member A1) (HTC-ALDH) (Tumor-associated aldehyde dehydrogenase),20.0228159007345,8.342654480761,1.86834815970028e-10,4.58786624029795e-12
TRINITY_DN293455_c0_g2,response to stimulus,GO:0006950;GO:0050896,2,6.07598507300557,Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase family 3 member A1) (HTC-ALDH) (Tumor-associated aldehyde dehydrogenase),8.56460955167824,1.64709267509814,0.0175565363819628,0.00229738198213084
TRINITY_DN294674_c6_g1,response to stimulus,GO:0006950;GO:0050896,2,-15.1268121110815,Putative L-ascorbate peroxidase 6 (AtAPx08) (EC 1.11.1.11),-7.03883440173173,8.70184640113905,5.31214562770888e-06,2.69469099693148e-07
TRINITY_DN295083_c2_g1,response to stimulus,GO:0006950;GO:0050896,2,-8.76285310680806,Protein CHLOROPLAST ENHANCING STRESS TOLERANCE, chloroplastic (OsCEST),-3.43600172320125,9.75174791085277,0.00181338760121493,0.000156437637972338
TRINITY_DN295214_c0_g1,response to stimulus,GO:0006950;GO:0050896,2,6.78368903575611,17.4 kDa class I heat shock protein (17.4 kDa heat shock protein 1) (AtHsp17.4A),11.1179592946664,5.70254307750935,0.00973283671521057,0.00113209086186617
TRINITY_DN295269_c0_g6,response to stimulus,GO:0006950;GO:0050896,2,6.97467970940067,Serine/threonine-protein kinase KIN82 (EC 2.7.11.1) (Flippase kinase 2),9.35352655472444,1.86038163980533,0.00831795369885503,0.000935265876317141
TRINITY_DN298863_c0_g2,response to stimulus,GO:0006950;GO:0050896,2,-5.67358814142653,Methylesterase 1 (AtMES1) (EC 3.1.1.-),-3.7889341894672,6.74098765080045,0.0238942069017425,0.00343551601656718
TRINITY_DN299040_c0_g1,response to stimulus,GO:0006950;GO:0050896,2,25.2182953383955,16.9 kDa class I heat shock protein 2 (16.9 kDa heat shock protein 2) (OsHsp16.9B),21.0316382777587,13.1855857402865,4.21386184213426e-10,1.11643512457192e-11
TRINITY_DN312005_c0_g4,response to stimulus,GO:0006950;GO:0050896,2,32.1209855746484,Cytochrome c peroxidase, mitochondrial (CCP) (EC 1.11.1.5),21.9797668385087,9.74791811224948,1.90575791791826e-12,1.12210426127216e-14
TRINITY_DN312745_c1_g1,response to stimulus,GO:0006950;GO:0050896,2,10.8553114006482,Serine/threonine-protein kinase RAD53 (EC 2.7.12.1) (CHEK2 homolog) (Serine-protein kinase 1),13.9095396903651,3.56437277819624,0.000272781364754373,1.93018154705033e-05
TRINITY_DN312745_c1_g3,response to stimulus,GO:0006950;GO:0050896,2,12.929402877154,Serine/threonine-protein kinase RAD53 (EC 2.7.12.1) (CHEK2 homolog) (Serine-protein kinase 1),16.2614231800615,4.2376681062774,4.19410499648708e-05,2.42566977179705e-06
TRINITY_DN312753_c3_g2,response to stimulus,GO:0006950;GO:0050896,2,-5.99501912284461,L-ascorbate peroxidase 3 (AtAPx03) (EC 1.11.1.11),-2.63470380222504,9.70069708114461,0.0188049885221004,0.00249112933572251
TRINITY_DN293394_c0_g1,ribosomal large subunit assembly,GO:0000027,2,9.1396663469271,60S ribosomal protein L6,16.8806103579611,5.51785593905498,0.00131811545339748,0.000107323132231394
TRINITY_DN298832_c1_g1,ribosomal large subunit assembly,GO:0000027,2,-15.6715236182055,mRNA turnover protein 4 homolog (Ribosome assembly factor MRTO4),-9.16027214998507,7.38967154890798,3.20352026529507e-06,1.56294526675139e-07
TRINITY_DN298848_c3_g2,ribosomal large subunit assembly,GO:0000027,2,5.55991955591821,60S acidic ribosomal protein P0-1,8.08012134139688,4.12963057170333,0.0263616153061059,0.00384908602134741
TRINITY_DN314236_c0_g1,ribosomal large subunit assembly,GO:0000027,2,27.1880549321034,Midasin (Dynein-related AAA-ATPase REA1) (MIDAS-containing protein) (Ribosome export/assembly protein 1),18.9316442425748,8.88768261815068,7.08809467838635e-11,1.5573196708571e-12
TRINITY_DN292998_c5_g6,ribosomal small subunit assembly,GO:0000028,5,8.42577427631062,40S ribosomal protein S5,15.9488422594326,5.16417385895822,0.00240516165340554,0.000219145585221442
TRINITY_DN316936_c5_g1,ribosomal small subunit assembly,GO:0000028,5,-5.39058204630847,Ribosomal RNA-processing protein 7 homolog A (Gastric cancer antigen Zg14),-3.93819559052346,6.05023163467898,0.0299598551475528,0.00455931882859366
TRINITY_DN293826_c5_g4,RNA modification,GO:0009451,5,6.40918485623508,H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1),9.70209622336566,2.01498039492376,0.0131327389400857,0.00164636598021107
TRINITY_DN294187_c0_g1,RNA modification,GO:0009451,5,-10.0398168031022,RNA pseudouridine synthase 5 (EC 5.4.99.-) (RNA pseudouridylate synthase 5) (RNA-uridine isomerase 5),-5.51838404802613,7.3673898350215,0.000584536502315364,4.36277647931661e-05
TRINITY_DN311419_c1_g2,RNA modification,GO:0009451,5,6.55373539622601,Pentatricopeptide repeat-containing protein At2g42920, chloroplastic,4.25399086665385,6.28673114563285,0.0116351054838319,0.00142478351482142
TRINITY_DN312007_c1_g4,RNA modification,GO:0009451,5,7.90535197410068,Adenylyltransferase and sulfurtransferase MOCS3-2 (Molybdenum cofactor synthesis protein 3-2) [Includes: Molybdopterin-synthase adenylyltransferase 2 (EC 2.7.7.80) (Adenylyltransferase MOCS3-2) (Sulfur carrier protein MOCS2A adenylyltransferase 2); Molybdopterin-synthase sulfurtransferase 2 (EC 2.8.1.11) (Sulfur carrier protein MOCS2A sulfurtransferase 2) (Sulfurtransferase MOCS3-2)],9.71959405757797,1.91057342003359,0.00371767600199468,0.000368764630892525
TRINITY_DN139711_c0_g1,RNA splicing, via transesterification reactions,GO:0000377;GO:0000375;GO:0008380;GO:0000398;GO:0006397,2,5.5035591736045,Polyadenylate-binding protein (PABP) (Poly(A)-binding protein),7.93013287608335,1.61513954555166,0.0273991721932702,0.00407225176378168
TRINITY_DN276992_c0_g1,RNA splicing, via transesterification reactions,GO:0000377;GO:0000375;GO:0008380;GO:0000398;GO:0006397,2,22.1054193385304,Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13),20.2461614683454,6.94659039833252,7.76960632868147e-09,2.51037361185185e-10
TRINITY_DN310768_c2_g2,RNA splicing, via transesterification reactions,GO:0000377;GO:0000375;GO:0008380;GO:0000398;GO:0006397,2,-4.87300940852801,SUPPRESSOR OF ABI3-5 (REQUIRED FOR SNC4-1D protein 1) (Splicing factor SUA),-2.36078172427893,8.77314978044711,0.0452728534607438,0.00765030770919839
TRINITY_DN46127_c0_g1,RNA splicing, via transesterification reactions,GO:0000377;GO:0000375;GO:0008380;GO:0000398;GO:0006397,2,5.06560245433097,Splicing factor 3A subunit 1,8.14274602726073,1.66289252258366,0.0387495732059418,0.00631010820542639
TRINITY_DN274635_c0_g1,rRNA processing,GO:0006364;GO:0016072,2,16.2580329095916,Adenylate kinase isoenzyme 6 homolog FAP7 (AK6) (EC 2.7.4.3) (Dual activity adenylate kinase/ATPase) (AK/ATPase) (POS9-activating factor 7),17.5554204786408,5.54255778192172,1.93585076242845e-06,8.69412781833779e-08
TRINITY_DN277043_c0_g1,rRNA processing,GO:0006364;GO:0016072,2,25.7822061816302,25S rRNA (cytosine(2870)-C(5))-methyltransferase (EC 2.1.1.310) (Nucleolar protein 2),19.1542953228374,8.45151376495427,2.48864921902851e-10,6.35228718265759e-12
TRINITY_DN277043_c0_g2,rRNA processing,GO:0006364;GO:0016072,2,5.65786475239208,25S rRNA (cytosine(2870)-C(5))-methyltransferase (EC 2.1.1.310) (Nucleolar protein 2),7.12048424053398,1.43667782041483,0.0242184504918419,0.00348996087863053
TRINITY_DN293385_c0_g1,rRNA processing,GO:0006364;GO:0016072,2,9.26234168011244,60S ribosomal protein L7,15.0761670777859,5.31955178323381,0.00118474556425437,9.49327624992191e-05
TRINITY_DN293483_c0_g1,rRNA processing,GO:0006364;GO:0016072,2,5.68452780382023,60S ribosomal protein L8 (L4) (L7A),4.90329760854589,5.8916611545411,0.02378727601884,0.00339813745837776
TRINITY_DN293826_c5_g4,rRNA processing,GO:0006364;GO:0016072,2,6.40918485623508,H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1),9.70209622336566,2.01498039492376,0.0131327389400857,0.00164636598021107
TRINITY_DN294781_c1_g1,rRNA processing,GO:0006364;GO:0016072,2,7.70937531448457,60S ribosomal protein L35,15.9230936288582,4.38189691697591,0.00439374059497954,0.000448601624560109
TRINITY_DN294781_c2_g1,rRNA processing,GO:0006364;GO:0016072,2,5.77301774280834,60S ribosomal protein L35,6.41957217600829,4.52365468871963,0.0223353948055409,0.00311035707954382
TRINITY_DN296362_c0_g2,rRNA processing,GO:0006364;GO:0016072,2,-12.0905990307366,Nucleolar protein 10,-14.4054821416874,5.05484956443749,9.23894458310844e-05,5.61202449636312e-06
TRINITY_DN299263_c0_g1,signal transduction,GO:0007165,2,14.510903369234,cAMP-dependent protein kinase catalytic subunit gamma (PKA C-gamma) (EC 2.7.11.11),17.6957531678913,4.89030117904777,9.47256923600224e-06,4.98878444416273e-07
